infoStartAddr:	0x2DA00
numEntries:	0x458	1112
title:	GEM_GEN_PARAM_ST
paramStartAddr:	0x00006880
entryID   	paramAddr 	infoAddr  	isUnique:1	pad_0[4]	gemNameIdOffset	disableSlotRateModify:1	slotTypeRateA	slotTypeRateB	slotTypeRateC	slotTypeRateD	slotTypeRateE	slotTypeRateF	gemRankDoping	pad_1[3]	gemeffectGenParamType_0	gemeffectGenParam_0	manifestRate_0	negativizeRate_0	gemeffectGenParamType_1	gemeffectGenParam_1	manifestRate_1	negativizeRate_1	gemeffectGenParamType_2	gemeffectGenParam_2	manifestRate_2	negativizeRate_2	gemeffectGenParamType_3	gemeffectGenParam_3	manifestRate_3	negativizeRate_3	gemeffectGenParamType_4	gemeffectGenParam_4	manifestRate_4	negativizeRate_4	gemeffectGenParamType_5	gemeffectGenParam_5	manifestRate_5	negativizeRate_5	equipableSegmentBody:1	equipableSegmentWeapon:1	unremovable:1	isGuestDrop:1
0x001F4E7E	0x00025030	0x00033F88	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6ec5 3073 306e 708e 306e 7737 5c5e 3010 30dc 30b9 3011
0x001F4ED8	0x000250C0	0x00033FA0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 9280 306e 7363 306e 7737 5c5e
0x001F4EE2	0x00025150	0x00033FAE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 9280 306e 7363 306e 7737 5c5e 3010 30dc 30b9 3011
0x001F4F3C	0x000251E0	0x00033FC4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005
0x001F4F3D	0x00025270	0x00033FD2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 89e6 624b ff09
0x001F4FB4	0x00025300	0x00033FE8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 306e 843d 3068 3057 5b50 3010 0044 30dc 30b9 3011
0x001F500E	0x00025390	0x00034000	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 5927 ff09 3010 30dc 30b9 3011
0x001F5018	0x00025420	0x0003401C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6708 304b 3089 306e 4f7f 8005 ff08 5927 ff09 3010 0044 30dc 30b9 3011
0x001F5068	0x000254B0	0x0003403A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 53f8 796d ff09
0x001F50CC	0x00025540	0x00034050	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 5974 96b7 ff09 30fb 5f37 5316 30bf 30a4 30d7
0x001F5130	0x000255D0	0x00034072	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 756a 4eba ff09
0x001F5194	0x00025660	0x00034088	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 72c2 4eba ff09
0x001F51F8	0x000256F0	0x0003409E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09
0x001F51F9	0x00025780	0x000340B4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09 30fb 9283
0x001F520C	0x00025810	0x000340CE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30c7 30d6 ff09 3010 30dc 30b9 3011
0x001F5266	0x000258A0	0x000340EC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 53cc 5263 3010 30dc 30b9 3011
0x001F5267	0x00025930	0x00034112	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 6756 3010 30dc 30b9 3011
0x001F5270	0x000259C0	0x00034136	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 53cc 5263 3010 0044 30dc 30b9 3011
0x001F5271	0x00025A50	0x0003415E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30c0 30f3 30b8 30e7 30f3 4eba ff08 30ed 30fc 30c9 ff09 30fb 6756 3010 0044 30dc 30b9 3011
0x001F52C0	0x00025AE0	0x00034184	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30df 30df 30c3 30af
0x001F52C1	0x00025B70	0x0003418E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-20935340933612424998234961199415427072.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30df 30df 30c3 30af
0x001F5324	0x00025C00	0x00034198	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	262144	0.00	0.00	17096	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 60aa 970a ff08 5973 ff09
0x001F5388	0x00025C90	0x000341A4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0
0x001F5389	0x00025D20	0x000341B8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0
0x001F5392	0x00025DB0	0x000341CC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0 3010 30dc 30b9 3011
0x001F5393	0x00025E40	0x000341E8	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30d5 30ec 30c3 30b7 30e5 30b4 30fc 30ec 30e0 3010 30dc 30b9 3011
0x001F53F6	0x00025ED0	0x00034204	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	6845104128.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 708e 306e 7363 3010 30dc 30b9 3011
0x001F5400	0x00025F60	0x00034214	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	6845104128.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 708e 306e 7363 3010 0044 30dc 30b9 3011
0x001F545A	0x00025FF0	0x00034226	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	1257509395426403566284729579732992.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5d50 306e 7363 3010 30dc 30b9 3011
0x001F5464	0x00026080	0x00034236	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	1257509395426403566284729579732992.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5d50 306e 7363 3010 0044 30dc 30b9 3011
0x001F54C8	0x00026110	0x00034248	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	2231065056401683746634197641461760.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 5d50 306e 7363 ff08 9aa8 ff09 3010 0044 30dc 30b9 3011
0x001F552C	0x000261A0	0x00034260	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 59cb 7956 30d3 30fc 30b9 30c8 3010 0044 30dc 30b9 3011
0x001F552D	0x00026230	0x00034278	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 59cb 7956 30d3 30fc 30b9 30c8 30fb 9996 306a 3057 3010 0044 30dc 30b9 3011
0x001F5586	0x000262C0	0x00034298	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	131072	-1216.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 767d 75f4 306e 8718 86db 3010 30dc 30b9 3011
0x001F5590	0x00026350	0x000342AC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-1216.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 767d 75f4 306e 8718 86db 3010 0044 30dc 30b9 3011
0x001F55F4	0x000263E0	0x000342C2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	212864	131072	-1216.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 90aa 795e 3010 0044 30dc 30b9 3011
0x001F5644	0x00026470	0x000342D2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6575 30a2 30d0 30bf 30fc
0x001F564E	0x00026500	0x000342DE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	147328	262144	0.00	0.00	17096	262144	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 6575 30a2 30d0 30bf 30fc 3010 30dc 30b9 3011
0x001F56A8	0x00026590	0x000342F2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	196608	0.00	0.00	17096	196608	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 8840 8210 3081
0x001FBD6E	0x00026620	0x000342FA	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0031 0046
0x001FBD78	0x000266B0	0x00034316	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0032 0046 002d 0033 0046
0x001FBD8C	0x00026740	0x00034338	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0034 0046
0x001FBD8D	0x000267D0	0x00034354	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0034 0046
0x001FBDD2	0x00026860	0x00034370	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 50fb 5893 0031 0046
0x001FBDDC	0x000268F0	0x00034388	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 50fb 5893 0032 0046 002d 0033 0046
0x001FBDF0	0x00026980	0x000343A6	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FBDF1	0x00026A10	0x000343BE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FBDF2	0x00026AA0	0x000343D6	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	216749242866087231488.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FBE36	0x00026B30	0x000343EE	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-580284393415022003858964480.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0031 0046
0x001FBE37	0x00026BC0	0x0003440A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0031 0046
0x001FBE40	0x00026C50	0x00034426	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-1025169095033205540150837248.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0032 0046 002d 0033 0046
0x001FBE41	0x00026CE0	0x00034448	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0032 0046 002d 0033 0046
0x001FBE54	0x00026D70	0x0003446A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0034 0046
0x001FBE9A	0x00026E00	0x00034486	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-1792.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30a4 30ba 0031 0046
0x001FBEA4	0x00026E90	0x0003449E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-3136.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30a4 30ba 0032 0046 002d 0033 0046
0x001FBEB8	0x00026F20	0x000344BC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	16256	131072	-2016.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 30e9 30f3 30c0 30e0 5b9d 7bb1 3000 30a4 30ba 0034 0046
0x001FC156	0x00026FB0	0x000344D4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0031 0046
0x001FC160	0x00027040	0x000344EC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0032 0046 002d 0033 0046
0x001FC174	0x000270D0	0x0003450A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0034 0046
0x001FC175	0x00027160	0x00034522	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-21955048183431168.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30c8 30a5 30e1 30eb 0034 0046
0x001FC1BA	0x000271F0	0x0003453A	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 50fb 5893 0031 0046
0x001FC1C4	0x00027280	0x0003454E	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 50fb 5893 0032 0046 002d 0033 0046
0x001FC1D8	0x00027310	0x00034568	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FC1D9	0x000273A0	0x0003457C	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FC1DA	0x00027430	0x00034590	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	216749242866087231488.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 50fb 5893 0034 0046
0x001FC21E	0x000274C0	0x000345A4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-580284393415022003858964480.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0031 0046
0x001FC21F	0x00027550	0x000345BC	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0031 0046
0x001FC228	0x000275E0	0x000345D4	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-1025169095033205540150837248.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0032 0046 002d 0033 0046
0x001FC229	0x00027670	0x000345F2	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0032 0046 002d 0033 0046
0x001FC23C	0x00027700	0x00034610	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	0.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30ed 30fc 30e9 30f3 0034 0046
0x001FC282	0x00027790	0x00034628	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	-128	128	81792	131072	-1792.00	0.00	17096	262144	0.00	0.00	17096	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	-nan	0.00	0	0	0	0	 7d42 7aef 5b9d 7bb1 3000 30a4 30ba 0031 0046
