infoStartAddr:	0x1226C
numEntries:	0x17B	379
title:	FACE_PARAM_ST
paramStartAddr:	0x000023C8
entryID   	paramAddr 	infoAddr  	facePartsId	skinColor_R 	skinColor_G 	skinColor_B 	hairPartsId	hairColor_R 	hairColor_G 	hairColor_B 	eyeLPartsId	eyeLColor_R	eyeLColor_G	eyeLColor_B	eyeRPartsId	eyeRColor_R	eyeRColor_G	eyeRColor_B	eyebrowPartsId	eyebrowColor_R 	eyebrowColor_G 	eyebrowColor_B 	eyelashPartsId	eyelashColor_R 	eyelashColor_G 	eyelashColor_B 	beardPartsId	beardColor_R 	beardColor_G 	beardColor_B 	accessoriesPartsId	accessoriesColor_R 	accessoriesColor_G 	accessoriesColor_B 	decalPartsId	decalColor_R 	decalColor_G 	decalColor_B 	decalPosX	decalPosY	decalAngle	decalScale	chrBodyScaleHead	chrBodyScaleBreast	chrBodyScaleAbdomen	chrBodyScaleArm	chrBodyScaleLeg	age	gender	caricatureGeometry	caricatureTexture	faceGeoData00	faceGeoData01	faceGeoData02	faceGeoData03	faceGeoData04	faceGeoData05	faceGeoData06	faceGeoData07	faceGeoData08	faceGeoData09	faceGeoData10	faceGeoData11	faceGeoData12	faceGeoData13	faceGeoData14	faceGeoData15	faceGeoData16	faceGeoData17	faceGeoData18	faceGeoData19	faceGeoData20	faceGeoData21	faceGeoData22	faceGeoData23	faceGeoData24	faceGeoData25	faceGeoData26	faceGeoData27	faceGeoData28	faceGeoData29	faceGeoData30	faceGeoData31	faceGeoData32	faceGeoData33	faceGeoData34	faceGeoData35	faceGeoData36	faceGeoData37	faceGeoData38	faceGeoData39	faceGeoData40	faceGeoData41	faceGeoData42	faceGeoData43	faceGeoData44	faceGeoData45	faceGeoData46	faceGeoData47	faceGeoData48	faceGeoData49	faceGeoData50	faceGeoData51	faceGeoData52	faceGeoData53	faceGeoData54	faceGeoData55	faceGeoData56	faceGeoData57	faceGeoData58	faceGeoData59	faceGeoData60	faceTexData00	faceTexData01	faceTexData02	faceTexData03	faceTexData04	faceTexData05	faceTexData06	faceTexData07	faceTexData08	faceTexData09	faceTexData10	faceTexData11	faceTexData12	faceTexData13	faceTexData14	faceTexData15	faceTexData16	faceTexData17	faceTexData18	faceTexData19	faceTexData20	faceTexData21	faceTexData22	faceTexData23	faceTexData24	faceTexData25	faceTexData26	faceTexData27	faceTexData28	faceTexData29	faceTexData30	faceTexData31	faceTexData32	faceTexData33	faceTexData34	faceTexData35	faceGeoAsymData00	faceGeoAsymData01	faceGeoAsymData02	faceGeoAsymData03	faceGeoAsymData04	faceGeoAsymData05	faceGeoAsymData06	faceGeoAsymData07	faceGeoAsymData08	faceGeoAsymData09	faceGeoAsymData10	faceGeoAsymData11	faceGeoAsymData12	faceGeoAsymData13	faceGeoAsymData14	faceGeoAsymData15	faceGeoAsymData16	faceGeoAsymData17	faceGeoAsymData18	faceGeoAsymData19	faceGeoAsymData20	faceGeoAsymData21	faceGeoAsymData22	faceGeoAsymData23	faceGeoAsymData24	faceGeoAsymData25
0x00002035	0x0000FCCC	0x00013AAA	0	150	135	125	0	90	60	40	1	60	70	80	1	60	70	80	8	90	60	40	1	150	145	130	0	90	60	40	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	28	128	128	58	88	138	186	85	128	68	178	128	128	128	128	128	128	128	255	158	178	148	128	128	128	128	128	128	128	128	118	138	128	128	128	178	128	128	128	128	128	128	128	128	128	128	148	168	158	108	128	128	128	78	138	88	128	148	208	58	128	128	68	128	128	128	128	128	128	128	128	148	118	128	128	128	128	128	128	128	128	128	58	98	128	198	128	128	128	128	88	158	98	128	128	128	128	168	103	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0034 0036
0x00002036	0x0000FD78	0x00013ABC	0	150	135	125	0	90	60	40	1	60	70	80	1	60	70	80	8	90	60	40	1	150	145	130	0	90	60	40	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	28	128	128	58	88	138	186	85	128	128	178	138	128	128	128	128	128	128	255	138	228	158	128	128	128	128	58	128	128	128	118	138	128	128	128	178	128	128	128	128	128	128	128	128	128	128	148	168	158	108	128	128	128	78	138	88	128	148	208	58	128	128	68	128	128	128	128	128	128	128	128	148	118	128	128	128	128	128	128	128	128	128	58	98	128	198	128	128	128	128	88	158	98	128	128	128	128	168	103	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0034 0037
0x00002037	0x0000FE24	0x00013ACE	0	145	130	120	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0034 0038
0x00002038	0x0000FED0	0x00013AE0	0	145	130	120	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0034 0039
0x00002039	0x0000FF7C	0x00013AF2	0	145	130	120	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0030
0x0000203A	0x00010028	0x00013B04	0	145	130	120	2	120	100	60	0	70	70	40	0	70	70	40	3	90	70	40	0	128	128	128	7	60	40	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	62	10	135	128	140	133	152	118	185	168	118	108	135	158	208	118	98	158	118	180	117	58	88	109	85	128	145	165	77	207	128	167	130	128	158	118	148	128	98	228	198	128	68	158	125	175	158	158	98	138	148	118	88	225	128	147	138	88	100	155	94	122	40	168	128	128	128	128	128	128	128	128	150	108	128	128	128	128	128	128	128	128	128	148	108	198	188	128	128	128	128	108	138	118	158	128	128	128	128	113	255	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0031
0x0000203B	0x000100D4	0x00013B16	0	160	145	135	6	130	100	60	0	110	130	150	0	110	130	150	3	100	70	40	1	0	8	8	0	130	100	60	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	40	50	105	128	155	235	132	177	170	170	111	88	185	108	158	158	88	148	118	190	147	180	198	149	137	128	205	115	60	115	128	225	155	128	158	125	155	128	178	238	185	138	20	178	145	225	198	188	78	78	168	128	8	205	108	147	138	0	150	10	44	102	0	255	128	128	128	128	128	128	128	138	160	138	128	128	128	128	128	128	128	128	128	178	118	168	198	128	128	128	128	118	128	108	38	98	128	115	198	83	215	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0032
0x0000203C	0x00010180	0x00013B28	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	68	128	128	98	158	118	148	128	168	108	128	138	138	128	148	138	88	128	224	79	108	28	128	128	128	128	128	128	128	128	168	88	128	138	148	158	128	128	158	138	88	88	118	118	128	128	188	128	108	118	128	158	128	98	138	108	128	128	88	138	128	118	128	128	128	128	128	128	128	128	128	215	128	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	128	138	178	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0033
0x0000203D	0x0001022C	0x00013B3A	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	68	128	128	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	128	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	128	138	178	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0035 0034
0x0000203E	0x000102D8	0x00013B4C	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	137	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0035 0035
0x0000203F	0x00010384	0x00013B5E	0	158	138	123	0	245	190	90	0	110	70	80	0	110	70	80	0	74	40	10	0	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	108	148	128	128	125	98	118	118	80	138	138	148	118	135	210	138	128	138	168	118	80	148	127	118	98	128	78	0	45	70	128	185	178	128	138	165	108	118	100	130	85	198	148	138	58	100	115	105	115	108	128	168	158	128	148	148	118	128	225	168	48	148	128	58	128	128	128	128	128	128	128	128	145	158	128	128	128	128	128	128	128	128	128	118	125	125	118	128	128	128	128	110	138	138	128	148	128	195	148	143	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0036
0x00002040	0x00010430	0x00013B70	0	158	138	123	0	245	190	90	0	110	70	80	0	110	70	80	0	74	40	10	0	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	108	118	128	128	125	98	118	118	80	138	138	148	118	135	210	138	128	138	168	118	80	148	127	118	98	128	78	0	45	70	128	185	178	128	138	165	108	118	100	130	85	198	148	138	58	100	115	105	115	108	128	168	158	128	148	148	118	128	225	168	48	148	128	58	128	128	128	128	128	128	128	128	145	158	128	128	128	128	128	128	128	128	128	118	125	125	118	128	128	128	128	110	138	138	128	148	128	195	148	143	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0037
0x00002041	0x000104DC	0x00013B82	0	158	138	123	0	245	190	90	0	110	70	80	0	110	70	80	0	74	40	10	0	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	108	118	128	128	65	128	118	118	80	138	138	148	118	135	210	138	128	138	168	108	80	158	117	118	98	128	78	0	45	70	128	235	108	128	138	165	108	118	100	130	85	198	148	138	58	100	115	105	115	108	118	168	138	128	148	148	118	128	185	168	48	148	128	58	128	128	128	128	128	128	128	128	145	158	128	128	128	128	128	128	128	128	128	118	125	125	118	128	128	128	128	110	138	138	128	148	128	195	148	143	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0038
0x00002042	0x00010588	0x00013B94	0	158	138	123	0	245	190	90	0	60	70	90	0	60	70	90	0	74	40	10	0	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	108	118	128	128	65	128	118	118	80	138	138	148	118	135	210	148	128	138	168	108	80	158	117	118	98	128	78	0	45	70	128	235	108	128	138	165	108	118	100	130	85	198	148	108	58	100	115	85	125	128	118	168	138	128	148	148	118	128	185	168	48	148	128	58	128	128	128	128	128	128	128	128	145	158	128	128	128	128	128	128	128	128	128	118	125	125	118	128	128	128	128	110	138	138	128	148	128	195	148	143	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0035 0039
0x00002043	0x00010634	0x00013BA6	0	158	138	123	0	245	190	90	0	60	70	90	0	60	70	90	0	74	40	10	0	78	38	0	0	124	60	10	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	38	128	128	65	128	118	118	80	138	138	148	118	135	210	148	128	138	168	108	80	158	117	118	98	128	78	0	45	70	128	235	108	128	138	165	108	118	100	130	85	198	148	108	58	100	115	85	125	128	118	168	138	128	148	148	118	128	185	168	48	148	128	58	128	128	128	128	128	128	128	128	145	158	128	128	128	128	128	128	128	128	128	118	125	125	118	128	128	128	128	110	138	138	128	148	128	195	148	143	105	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	128	 4e00 6642 4fdd 5b58 67a0 0032 0036 0030
0x00002044	0x000106E0	0x00013BB8	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	137	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0031
0x00002045	0x0001078C	0x00013BCA	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	127	127	127	127	167	127	127	157	127	127	127	127	127	127	127	137	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	97	127	127	127	127	127	117	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0032
0x00002046	0x00010838	0x00013BDC	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	127	127	127	127	167	127	127	127	127	127	127	127	127	127	127	137	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	147	107	147	127	127	77	67	127	117	127	127	97	127	127	127	127	127	107	127	127	127	127	127	127	127	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0033
0x00002047	0x000108E4	0x00013BEE	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	127	127	127	127	167	127	127	157	127	127	127	127	127	127	127	137	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	87	127	127	117	147	127	117	137	197	127	127	167	127	107	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0034
0x00002048	0x00010990	0x00013C00	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	137	127	127	127	167	127	127	157	127	127	127	127	127	127	127	137	127	127	127	127	127	127	97	127	57	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	87	127	127	117	147	127	117	137	197	127	127	167	127	107	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0035
0x00002049	0x00010A3C	0x00013C12	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	78	128	128	127	137	127	127	127	167	127	127	157	127	127	127	127	127	127	127	117	167	127	127	127	127	127	77	127	17	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	107	127	137	117	147	127	117	137	197	127	127	167	127	107	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0036
0x0000204A	0x00010AE8	0x00013C24	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	127	137	127	127	127	167	127	127	157	127	127	127	127	127	127	127	137	127	127	127	127	127	127	97	127	57	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	98	127	127	117	147	127	117	137	197	127	127	167	127	107	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	98	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0037
0x0000204B	0x00010B94	0x00013C36	0	150	135	125	0	80	50	20	0	100	110	90	0	100	110	90	0	40	40	20	0	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	98	108	128	128	77	137	127	127	127	167	127	127	137	127	127	127	127	107	127	127	127	127	127	127	127	127	127	97	127	57	127	57	127	127	127	127	127	127	127	157	107	147	117	117	37	127	127	137	137	117	118	127	137	117	147	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	215	138	128	128	128	128	128	128	128	128	128	118	138	148	158	128	128	128	128	108	138	118	98	128	128	128	118	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0038
0x0000204C	0x00010C40	0x00013C48	0	150	135	125	108	190	130	80	0	100	110	90	0	100	110	90	1	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	78	148	128	128	77	137	157	127	127	167	127	127	137	127	127	127	127	107	127	117	127	127	127	117	117	127	117	127	127	57	127	57	127	127	127	127	127	127	127	157	107	147	117	117	37	127	127	77	147	97	118	127	127	117	147	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	138	115	158	128	128	128	128	128	128	128	128	128	128	138	168	148	128	128	128	128	118	158	98	98	138	128	128	138	138	108	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0036 0039
0x0000204D	0x00010CEC	0x00013C5A	0	150	135	125	108	190	140	80	0	100	110	90	0	100	110	90	3	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	138	128	128	77	137	157	127	127	167	127	127	137	127	127	127	127	107	127	117	127	127	127	127	127	127	127	97	127	57	127	57	127	127	127	127	127	127	127	157	107	147	117	117	37	127	127	77	147	97	118	127	137	117	147	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	165	158	128	128	128	128	128	128	128	128	128	128	158	148	118	128	128	128	128	118	158	118	98	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0030
0x0000204E	0x00010D98	0x00013C6C	0	150	135	125	108	190	140	80	0	100	110	90	0	100	110	90	3	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	138	128	128	77	157	157	107	107	167	137	127	137	127	127	127	127	107	127	117	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	97	118	127	137	117	137	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	165	158	128	128	128	128	128	128	128	128	128	128	158	148	118	128	128	128	128	118	158	118	98	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0031
0x0000204F	0x00010E44	0x00013C7E	0	150	135	125	109	155	125	120	0	100	110	90	0	100	110	90	3	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	138	128	128	77	157	157	107	107	167	137	127	137	127	127	127	127	107	127	117	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	97	118	127	137	117	137	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	165	158	128	128	128	128	128	128	128	128	128	128	158	148	118	128	128	128	128	118	158	118	98	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0032
0x00002050	0x00010EF0	0x00013C90	0	155	140	130	109	155	125	120	0	100	110	90	0	100	110	90	3	40	40	20	3	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	168	128	128	77	157	157	97	97	167	137	127	137	127	107	117	127	77	127	117	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	97	118	127	137	117	137	127	117	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	158	128	128	128	128	128	128	128	128	128	118	138	168	148	128	128	128	128	118	158	118	98	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0033
0x00002051	0x00010F9C	0x00013CA2	0	155	140	130	109	155	125	120	0	100	110	90	0	100	110	90	3	40	40	20	3	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	168	128	128	77	157	157	97	97	167	137	127	137	127	107	117	127	77	127	117	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	97	108	127	137	117	137	97	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	158	128	128	128	128	128	128	128	128	128	118	138	168	148	128	128	128	128	118	158	118	48	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0034
0x00002052	0x00011048	0x00013CB4	0	155	140	130	109	155	125	120	0	100	110	90	0	100	110	90	3	40	40	20	3	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	168	128	128	77	157	157	97	97	167	137	127	117	107	127	117	127	77	147	87	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	77	118	127	127	117	137	107	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	158	128	128	128	128	128	128	128	128	128	118	138	168	148	128	128	128	128	118	158	118	48	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0035
0x00002053	0x000110F4	0x00013CC6	0	155	140	130	109	155	125	120	0	100	110	90	0	100	110	90	3	40	40	20	2	128	128	128	0	150	120	70	0	128	128	128	0	20	20	20	180	100	0	40	128	128	128	128	128	88	168	128	128	77	157	157	97	97	167	137	127	117	107	127	117	127	77	147	67	127	127	127	137	127	127	127	97	127	57	127	57	127	127	127	127	127	107	127	157	107	147	117	117	37	127	127	77	147	77	118	127	127	117	137	107	127	137	197	127	127	167	127	47	127	128	128	128	128	128	128	128	185	148	128	128	128	128	128	128	128	128	128	128	138	148	148	128	128	128	128	118	178	118	48	128	128	128	138	138	138	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	 4e00 6642 4fdd 5b58 67a0 0032 0037 0036
