infoStartAddr:	0x11DFB8
numEntries:	0x1A9A	6810
title:	ITEMLOT_PARAM_ST
paramStartAddr:	0x00027EB0
entryID   	paramAddr 	infoAddr  	lotItemId01	lotItemId02	lotItemId03	lotItemId04	lotItemId05	lotItemId06	lotItemId07	lotItemId08	lotItemCategory01	lotItemCategory02	lotItemCategory03	lotItemCategory04	lotItemCategory05	lotItemCategory06	lotItemCategory07	lotItemCategory08	lotItemBasePoint01	lotItemBasePoint02	lotItemBasePoint03	lotItemBasePoint04	lotItemBasePoint05	lotItemBasePoint06	lotItemBasePoint07	lotItemBasePoint08	cumulateLotPoint01	cumulateLotPoint02	cumulateLotPoint03	cumulateLotPoint04	cumulateLotPoint05	cumulateLotPoint06	cumulateLotPoint07	cumulateLotPoint08	getItemFlagId01	getItemFlagId02	getItemFlagId03	getItemFlagId04	getItemFlagId05	getItemFlagId06	getItemFlagId07	getItemFlagId08	getItemFlagId	cumulateNumFlagId	cumulateNumMax	lotItem_Rarity	lotItemNum01	lotItemNum02	lotItemNum03	lotItemNum04	lotItemNum05	lotItemNum06	lotItemNum07	lotItemNum08	enableLuck01:1	enableLuck02:1	enableLuck03:1	enableLuck04:1	enableLuck05:1	enableLuck06:1	enableLuck07:1	enableLuck08:1	cumulateReset01:1	cumulateReset02:1	cumulateReset03:1	cumulateReset04:1	cumulateReset05:1	cumulateReset06:1	cumulateReset07:1	cumulateReset08:1
0x060D16F4	0x000D6958	0x00148424	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0035
0x060D16FE	0x000D69EC	0x00148452	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0036
0x060D1700	0x000D6A80	0x00148480	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0036
0x060D1708	0x000D6B14	0x001484AE	1512	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0037
0x060D170A	0x000D6BA8	0x001484DC	1240	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	6	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0037
0x060D170C	0x000D6C3C	0x0014850A	1512	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0037
0x060D1712	0x000D6CD0	0x00148538	1240	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0038
0x060D171C	0x000D6D64	0x00148566	1100	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0039
0x060D1726	0x000D6DF8	0x00148594	1230	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0032 0046 3000 5019 88dc 0031 0030
0x060D1730	0x000D6E8C	0x001485C4	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0031
0x060D173A	0x000D6F20	0x001485F2	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0032
0x060D1744	0x000D6FB4	0x00148620	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0033
0x060D174E	0x000D7048	0x0014864E	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0034
0x060D1758	0x000D70DC	0x0014867C	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0035
0x060D175A	0x000D7170	0x001486AA	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0035
0x060D175C	0x000D7204	0x001486D8	1330	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0035
0x060D1762	0x000D7298	0x00148706	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0036
0x060D176C	0x000D732C	0x00148734	1513	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0037
0x060D1776	0x000D73C0	0x00148762	1240	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0038
0x060D1780	0x000D7454	0x00148790	1100	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0039
0x060D178A	0x000D74E8	0x001487BE	1330	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0031 0030
0x060D178C	0x000D757C	0x001487EE	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0033 0046 3000 5019 88dc 0031 0030
0x060D1794	0x000D7610	0x0014881E	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0031
0x060D179E	0x000D76A4	0x0014884C	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0032
0x060D17A8	0x000D7738	0x0014887A	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0033
0x060D17B2	0x000D77CC	0x001488A8	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0034
0x060D17BC	0x000D7860	0x001488D6	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0035
0x060D17C6	0x000D78F4	0x00148904	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0036
0x060D17D0	0x000D7988	0x00148932	1514	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0037
0x060D17DA	0x000D7A1C	0x00148960	1240	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0038
0x060D17E4	0x000D7AB0	0x0014898E	1100	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0039
0x060D17EE	0x000D7B44	0x001489BC	1310	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0032 005f 50fb 5893 3011 0034 0046 3000 5019 88dc 0031 0030
0x060D3990	0x000D7BD8	0x001489EC	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0031
0x060D399A	0x000D7C6C	0x00148A1E	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0032
0x060D39A4	0x000D7D00	0x00148A50	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0033
0x060D39AE	0x000D7D94	0x00148A82	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0034
0x060D39B8	0x000D7E28	0x00148AB4	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0035
0x060D39C2	0x000D7EBC	0x00148AE6	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0036
0x060D39C4	0x000D7F50	0x00148B18	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0036
0x060D39C6	0x000D7FE4	0x00148B4A	1200	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0036
0x060D39CC	0x000D8078	0x00148B7C	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0037
0x060D39CE	0x000D810C	0x00148BAE	1511	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0037
0x060D39D6	0x000D81A0	0x00148BE0	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0038
0x060D39D8	0x000D8234	0x00148C12	1511	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0038
0x060D39DA	0x000D82C8	0x00148C44	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0038
0x060D39E0	0x000D835C	0x00148C76	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0039
0x060D39EA	0x000D83F0	0x00148CA8	1410	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0031 0046 3000 5019 88dc 0031 0030
0x060D39F4	0x000D8484	0x00148CDC	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	4	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0031
0x060D39FE	0x000D8518	0x00148D0E	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0032
0x060D3A08	0x000D85AC	0x00148D40	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0033
0x060D3A0A	0x000D8640	0x00148D72	900	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	3	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0033
0x060D3A12	0x000D86D4	0x00148DA4	1000	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	2	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0034
0x060D3A14	0x000D8768	0x00148DD6	1270	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0034
0x060D3A16	0x000D87FC	0x00148E08	1514	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52901500	-1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	 5b9d 6b7b 4f53 005f 3054 8912 7f8e 3010 30ec 30d9 30eb 0033 005f 30c8 30a5 30e1 30eb 3011 0032 0046 3000 5019 88dc 0034
